"Time";"Region";"AgeGroup";"Symptomatic";"Hospitalized";"R"
2020-05-23;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-05-24;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-05-25;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-05-26;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-05-27;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-05-28;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-05-29;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-05-30;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-05-31;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-06-01;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-06-02;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-06-03;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-06-04;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-06-05;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-06;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-07;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-08;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-09;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-10;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-11;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-12;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-13;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-14;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-06-15;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-16;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-17;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-18;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-19;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-20;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-21;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-22;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-23;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-24;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-25;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-26;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-27;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-28;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-29;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-06-30;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-01;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-02;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-03;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-04;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-05;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-06;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-07;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-08;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-09;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-10;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-11;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-12;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-13;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-14;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-15;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-16;"Nouvelle-Aquitaine";"25-29";1;0;1,5
2020-07-17;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-18;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-19;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-20;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-21;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-22;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-23;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-24;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-25;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-26;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-27;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-28;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-29;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-30;"Nouvelle-Aquitaine";"25-29";2;0;1,5
2020-07-31;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-01;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-02;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-03;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-04;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-05;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-06;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-07;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-08;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-09;"Nouvelle-Aquitaine";"25-29";3;0;1,5
2020-08-10;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-11;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-12;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-13;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-14;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-15;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-16;"Nouvelle-Aquitaine";"25-29";4;0;1,5
2020-08-17;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-08-18;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-08-19;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-08-20;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-08-21;"Nouvelle-Aquitaine";"25-29";5;0;1,5
2020-08-22;"Nouvelle-Aquitaine";"25-29";6;0;1,5
2020-08-23;"Nouvelle-Aquitaine";"25-29";6;0;1,5
2020-08-24;"Nouvelle-Aquitaine";"25-29";6;0;1,5
2020-08-25;"Nouvelle-Aquitaine";"25-29";6;0;1,5
2020-08-26;"Nouvelle-Aquitaine";"25-29";6;0;1,5
2020-08-27;"Nouvelle-Aquitaine";"25-29";7;0;1,5
2020-08-28;"Nouvelle-Aquitaine";"25-29";7;0;1,5
2020-08-29;"Nouvelle-Aquitaine";"25-29";7;0;1,5
2020-08-30;"Nouvelle-Aquitaine";"25-29";7;0;1,5
2020-08-31;"Nouvelle-Aquitaine";"25-29";8;0;1,5
2020-09-01;"Nouvelle-Aquitaine";"25-29";8;0;1,5
2020-09-02;"Nouvelle-Aquitaine";"25-29";8;0;1,5
2020-09-03;"Nouvelle-Aquitaine";"25-29";8;0;1,5
2020-09-04;"Nouvelle-Aquitaine";"25-29";9;0;1,5
2020-09-05;"Nouvelle-Aquitaine";"25-29";9;0;1,5
2020-09-06;"Nouvelle-Aquitaine";"25-29";9;0;1,5
2020-09-07;"Nouvelle-Aquitaine";"25-29";10;0;1,5
2020-09-08;"Nouvelle-Aquitaine";"25-29";10;0;1,5
2020-09-09;"Nouvelle-Aquitaine";"25-29";10;0;1,5
2020-09-10;"Nouvelle-Aquitaine";"25-29";11;0;1,5
2020-09-11;"Nouvelle-Aquitaine";"25-29";11;0;1,5
2020-09-12;"Nouvelle-Aquitaine";"25-29";12;0;1,5
2020-09-13;"Nouvelle-Aquitaine";"25-29";12;0;1,5
2020-09-14;"Nouvelle-Aquitaine";"25-29";12;0;1,5
2020-09-15;"Nouvelle-Aquitaine";"25-29";13;0;1,5
2020-09-16;"Nouvelle-Aquitaine";"25-29";13;0;1,5
2020-09-17;"Nouvelle-Aquitaine";"25-29";14;0;1,5
2020-09-18;"Nouvelle-Aquitaine";"25-29";14;0;1,5
2020-09-19;"Nouvelle-Aquitaine";"25-29";15;0;1,5
2020-09-20;"Nouvelle-Aquitaine";"25-29";15;0;1,5
2020-09-21;"Nouvelle-Aquitaine";"25-29";16;0;1,5
2020-09-22;"Nouvelle-Aquitaine";"25-29";16;0;1,5
2020-09-23;"Nouvelle-Aquitaine";"25-29";17;0;1,5
2020-09-24;"Nouvelle-Aquitaine";"25-29";17;0;1,5
2020-09-25;"Nouvelle-Aquitaine";"25-29";18;0;1,5
2020-09-26;"Nouvelle-Aquitaine";"25-29";19;0;1,5
2020-09-27;"Nouvelle-Aquitaine";"25-29";19;0;1,5
2020-09-28;"Nouvelle-Aquitaine";"25-29";20;0;1,5
2020-09-29;"Nouvelle-Aquitaine";"25-29";21;0;1,5
2020-09-30;"Nouvelle-Aquitaine";"25-29";22;0;1,5
2020-10-01;"Nouvelle-Aquitaine";"25-29";22;0;1,5
2020-10-02;"Nouvelle-Aquitaine";"25-29";23;0;1,5
2020-10-03;"Nouvelle-Aquitaine";"25-29";24;0;1,5
2020-10-04;"Nouvelle-Aquitaine";"25-29";25;0;1,5
2020-10-05;"Nouvelle-Aquitaine";"25-29";26;0;1,5
2020-10-06;"Nouvelle-Aquitaine";"25-29";26;0;1,5
2020-10-07;"Nouvelle-Aquitaine";"25-29";27;0;1,5
2020-10-08;"Nouvelle-Aquitaine";"25-29";28;0;1,5
2020-10-09;"Nouvelle-Aquitaine";"25-29";29;0;1,5
2020-10-10;"Nouvelle-Aquitaine";"25-29";30;0;1,5
2020-10-11;"Nouvelle-Aquitaine";"25-29";31;0;1,5
2020-10-12;"Nouvelle-Aquitaine";"25-29";33;0;1,5
2020-10-13;"Nouvelle-Aquitaine";"25-29";34;0;1,5
2020-10-14;"Nouvelle-Aquitaine";"25-29";35;0;1,5
2020-10-15;"Nouvelle-Aquitaine";"25-29";36;0;1,5
2020-10-16;"Nouvelle-Aquitaine";"25-29";37;0;1,5
2020-10-17;"Nouvelle-Aquitaine";"25-29";39;0;1,5
2020-10-18;"Nouvelle-Aquitaine";"25-29";40;0;1,5
2020-10-19;"Nouvelle-Aquitaine";"25-29";41;0;1,5
2020-10-20;"Nouvelle-Aquitaine";"25-29";43;0;1,5
2020-10-21;"Nouvelle-Aquitaine";"25-29";44;0;1,5
2020-10-22;"Nouvelle-Aquitaine";"25-29";46;0;1,5
2020-10-23;"Nouvelle-Aquitaine";"25-29";47;0;1,5
2020-10-24;"Nouvelle-Aquitaine";"25-29";49;1;1,5
2020-10-25;"Nouvelle-Aquitaine";"25-29";51;1;1,5
2020-10-26;"Nouvelle-Aquitaine";"25-29";52;1;1,5
2020-10-27;"Nouvelle-Aquitaine";"25-29";54;1;1,5
2020-10-28;"Nouvelle-Aquitaine";"25-29";56;1;1,5
2020-10-29;"Nouvelle-Aquitaine";"25-29";58;1;1,5
2020-10-30;"Nouvelle-Aquitaine";"25-29";60;1;1,5
2020-10-31;"Nouvelle-Aquitaine";"25-29";62;1;1,5
2020-11-01;"Nouvelle-Aquitaine";"25-29";64;1;1,5
2020-11-02;"Nouvelle-Aquitaine";"25-29";66;1;1,5
2020-11-03;"Nouvelle-Aquitaine";"25-29";68;1;1,5
2020-11-04;"Nouvelle-Aquitaine";"25-29";71;1;1,5
2020-11-05;"Nouvelle-Aquitaine";"25-29";73;1;1,5
2020-11-06;"Nouvelle-Aquitaine";"25-29";75;1;1,5
2020-11-07;"Nouvelle-Aquitaine";"25-29";78;1;1,5
2020-11-08;"Nouvelle-Aquitaine";"25-29";81;1;1,5
2020-11-09;"Nouvelle-Aquitaine";"25-29";83;1;1,5
2020-11-10;"Nouvelle-Aquitaine";"25-29";86;1;1,5
2020-11-11;"Nouvelle-Aquitaine";"25-29";89;1;1,5
2020-11-12;"Nouvelle-Aquitaine";"25-29";92;1;1,5
2020-11-13;"Nouvelle-Aquitaine";"25-29";95;1;1,5
2020-11-14;"Nouvelle-Aquitaine";"25-29";98;1;1,5
2020-11-15;"Nouvelle-Aquitaine";"25-29";101;1;1,5
2020-11-16;"Nouvelle-Aquitaine";"25-29";104;1;1,5
2020-11-17;"Nouvelle-Aquitaine";"25-29";107;1;1,5
2020-11-18;"Nouvelle-Aquitaine";"25-29";111;1;1,5
2020-11-19;"Nouvelle-Aquitaine";"25-29";114;1;1,5
2020-11-20;"Nouvelle-Aquitaine";"25-29";118;1;1,5
2020-11-21;"Nouvelle-Aquitaine";"25-29";122;1;1,5
2020-11-22;"Nouvelle-Aquitaine";"25-29";126;1;1,5
2020-11-23;"Nouvelle-Aquitaine";"25-29";130;1;1,5
2020-11-24;"Nouvelle-Aquitaine";"25-29";134;1;1,5
2020-11-25;"Nouvelle-Aquitaine";"25-29";138;1;1,5
2020-11-26;"Nouvelle-Aquitaine";"25-29";142;1;1,5
2020-11-27;"Nouvelle-Aquitaine";"25-29";146;2;1,5
2020-11-28;"Nouvelle-Aquitaine";"25-29";151;2;1,5
2020-11-29;"Nouvelle-Aquitaine";"25-29";155;2;1,5
2020-11-30;"Nouvelle-Aquitaine";"25-29";160;2;1,5
2020-12-01;"Nouvelle-Aquitaine";"25-29";165;2;1,5
2020-12-02;"Nouvelle-Aquitaine";"25-29";170;2;1,5
2020-12-03;"Nouvelle-Aquitaine";"25-29";175;2;1,5
2020-12-04;"Nouvelle-Aquitaine";"25-29";180;2;1,5
2020-12-05;"Nouvelle-Aquitaine";"25-29";185;2;1,5
2020-12-06;"Nouvelle-Aquitaine";"25-29";191;2;1,5
2020-12-07;"Nouvelle-Aquitaine";"25-29";196;2;1,5
2020-12-08;"Nouvelle-Aquitaine";"25-29";202;2;1,5
2020-12-09;"Nouvelle-Aquitaine";"25-29";207;2;1,5
2020-12-10;"Nouvelle-Aquitaine";"25-29";213;2;1,5
2020-12-11;"Nouvelle-Aquitaine";"25-29";219;2;1,5
2020-12-12;"Nouvelle-Aquitaine";"25-29";225;2;1,5
2020-12-13;"Nouvelle-Aquitaine";"25-29";231;2;1,5
2020-12-14;"Nouvelle-Aquitaine";"25-29";237;3;1,5
2020-12-15;"Nouvelle-Aquitaine";"25-29";244;3;1,5
2020-12-16;"Nouvelle-Aquitaine";"25-29";250;3;1,5
2020-12-17;"Nouvelle-Aquitaine";"25-29";256;3;1,5
2020-12-18;"Nouvelle-Aquitaine";"25-29";263;3;1,5
2020-12-19;"Nouvelle-Aquitaine";"25-29";270;3;1,5
2020-12-20;"Nouvelle-Aquitaine";"25-29";276;3;1,5
2020-12-21;"Nouvelle-Aquitaine";"25-29";283;3;1,5
2020-12-22;"Nouvelle-Aquitaine";"25-29";290;3;1,5
2020-12-23;"Nouvelle-Aquitaine";"25-29";297;3;1,5
2020-12-24;"Nouvelle-Aquitaine";"25-29";304;3;1,5
2020-12-25;"Nouvelle-Aquitaine";"25-29";311;3;1,5
2020-12-26;"Nouvelle-Aquitaine";"25-29";318;3;1,5
2020-12-27;"Nouvelle-Aquitaine";"25-29";326;3;1,5
2020-12-28;"Nouvelle-Aquitaine";"25-29";333;4;1,5
2020-12-29;"Nouvelle-Aquitaine";"25-29";340;4;1,5
2020-12-30;"Nouvelle-Aquitaine";"25-29";347;4;1,5
2020-12-31;"Nouvelle-Aquitaine";"25-29";355;4;1,5
2020-03-10;"Nouvelle-Aquitaine";"30-34";15;0;1,5
2020-03-11;"Nouvelle-Aquitaine";"30-34";18;0;1,5
2020-03-12;"Nouvelle-Aquitaine";"30-34";21;0;1,5
2020-03-13;"Nouvelle-Aquitaine";"30-34";25;0;1,5
2020-03-14;"Nouvelle-Aquitaine";"30-34";29;1;1,5
2020-03-15;"Nouvelle-Aquitaine";"30-34";35;1;1,5
2020-03-16;"Nouvelle-Aquitaine";"30-34";41;1;1,5
2020-03-17;"Nouvelle-Aquitaine";"30-34";49;1;1,5
2020-03-18;"Nouvelle-Aquitaine";"30-34";58;1;1,5
2020-03-19;"Nouvelle-Aquitaine";"30-34";68;1;1,5
2020-03-20;"Nouvelle-Aquitaine";"30-34";81;1;1,5
2020-03-21;"Nouvelle-Aquitaine";"30-34";96;2;1,5
2020-03-22;"Nouvelle-Aquitaine";"30-34";113;2;1,5
2020-03-23;"Nouvelle-Aquitaine";"30-34";134;2;1,5
2020-03-24;"Nouvelle-Aquitaine";"30-34";158;3;1,5
2020-03-25;"Nouvelle-Aquitaine";"30-34";180;3;1,5
2020-03-26;"Nouvelle-Aquitaine";"30-34";182;4;1,5
2020-03-27;"Nouvelle-Aquitaine";"30-34";169;4;1,5
2020-03-28;"Nouvelle-Aquitaine";"30-34";149;4;1,5
2020-03-29;"Nouvelle-Aquitaine";"30-34";129;4;1,5
2020-03-30;"Nouvelle-Aquitaine";"30-34";112;4;1,5
2020-03-31;"Nouvelle-Aquitaine";"30-34";98;4;1,5
2020-04-01;"Nouvelle-Aquitaine";"30-34";87;4;1,5
2020-04-02;"Nouvelle-Aquitaine";"30-34";79;4;1,5
2020-04-03;"Nouvelle-Aquitaine";"30-34";73;3;1,5
2020-04-04;"Nouvelle-Aquitaine";"30-34";68;3;1,5
2020-04-05;"Nouvelle-Aquitaine";"30-34";63;3;1,5
2020-04-06;"Nouvelle-Aquitaine";"30-34";60;3;1,5
2020-04-07;"Nouvelle-Aquitaine";"30-34";57;3;1,5
2020-04-08;"Nouvelle-Aquitaine";"30-34";54;2;1,5
2020-04-09;"Nouvelle-Aquitaine";"30-34";51;2;1,5
2020-04-10;"Nouvelle-Aquitaine";"30-34";48;2;1,5
2020-04-11;"Nouvelle-Aquitaine";"30-34";46;2;1,5
2020-04-12;"Nouvelle-Aquitaine";"30-34";43;2;1,5
2020-04-13;"Nouvelle-Aquitaine";"30-34";41;2;1,5
2020-04-14;"Nouvelle-Aquitaine";"30-34";39;2;1,5
2020-04-15;"Nouvelle-Aquitaine";"30-34";37;2;1,5
2020-04-16;"Nouvelle-Aquitaine";"30-34";35;2;1,5
2020-04-17;"Nouvelle-Aquitaine";"30-34";33;1;1,5
2020-04-18;"Nouvelle-Aquitaine";"30-34";31;1;1,5
2020-04-19;"Nouvelle-Aquitaine";"30-34";30;1;1,5
2020-04-20;"Nouvelle-Aquitaine";"30-34";28;1;1,5
2020-04-21;"Nouvelle-Aquitaine";"30-34";27;1;1,5
2020-04-22;"Nouvelle-Aquitaine";"30-34";25;1;1,5
2020-04-23;"Nouvelle-Aquitaine";"30-34";24;1;1,5
2020-04-24;"Nouvelle-Aquitaine";"30-34";23;1;1,5
2020-04-25;"Nouvelle-Aquitaine";"30-34";21;1;1,5
2020-04-26;"Nouvelle-Aquitaine";"30-34";20;1;1,5
2020-04-27;"Nouvelle-Aquitaine";"30-34";19;1;1,5
2020-04-28;"Nouvelle-Aquitaine";"30-34";18;1;1,5
2020-04-29;"Nouvelle-Aquitaine";"30-34";17;1;1,5
2020-04-30;"Nouvelle-Aquitaine";"30-34";16;1;1,5
2020-05-01;"Nouvelle-Aquitaine";"30-34";16;1;1,5
2020-05-02;"Nouvelle-Aquitaine";"30-34";15;1;1,5
2020-05-03;"Nouvelle-Aquitaine";"30-34";14;1;1,5
2020-05-04;"Nouvelle-Aquitaine";"30-34";13;1;1,5
2020-05-05;"Nouvelle-Aquitaine";"30-34";13;1;1,5
2020-05-06;"Nouvelle-Aquitaine";"30-34";12;1;1,5
2020-05-07;"Nouvelle-Aquitaine";"30-34";11;0;1,5
2020-05-08;"Nouvelle-Aquitaine";"30-34";11;0;1,5
2020-05-09;"Nouvelle-Aquitaine";"30-34";10;0;1,5
2020-05-10;"Nouvelle-Aquitaine";"30-34";10;0;1,5
2020-05-11;"Nouvelle-Aquitaine";"30-34";9;0;1,5
2020-05-12;"Nouvelle-Aquitaine";"30-34";9;0;1,5
2020-05-13;"Nouvelle-Aquitaine";"30-34";8;0;1,5
2020-05-14;"Nouvelle-Aquitaine";"30-34";8;0;1,5
2020-05-15;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-05-16;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-05-17;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-05-18;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-05-19;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-05-20;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-05-21;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-05-22;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-05-23;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-05-24;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-05-25;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-05-26;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-05-27;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-05-28;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-05-29;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-05-30;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-05-31;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-06-01;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-06-02;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-06-03;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-06-04;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-06-05;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-06;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-07;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-08;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-09;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-10;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-11;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-12;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-13;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-14;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-06-15;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-16;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-17;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-18;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-19;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-20;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-21;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-22;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-23;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-24;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-25;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-26;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-27;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-28;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-29;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-06-30;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-01;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-02;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-03;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-04;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-05;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-06;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-07;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-08;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-09;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-10;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-11;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-12;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-13;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-14;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-15;"Nouvelle-Aquitaine";"30-34";1;0;1,5
2020-07-16;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-17;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-18;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-19;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-20;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-21;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-22;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-23;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-24;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-25;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-26;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-27;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-28;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-29;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-30;"Nouvelle-Aquitaine";"30-34";2;0;1,5
2020-07-31;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-01;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-02;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-03;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-04;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-05;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-06;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-07;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-08;"Nouvelle-Aquitaine";"30-34";3;0;1,5
2020-08-09;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-10;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-11;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-12;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-13;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-14;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-15;"Nouvelle-Aquitaine";"30-34";4;0;1,5
2020-08-16;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-17;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-18;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-19;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-20;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-21;"Nouvelle-Aquitaine";"30-34";5;0;1,5
2020-08-22;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-08-23;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-08-24;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-08-25;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-08-26;"Nouvelle-Aquitaine";"30-34";6;0;1,5
2020-08-27;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-08-28;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-08-29;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-08-30;"Nouvelle-Aquitaine";"30-34";7;0;1,5
2020-08-31;"Nouvelle-Aquitaine";"30-34";8;0;1,5
